web-scraper-order,web-scraper-start-url,Date,Open,Close
"1620708839-3303","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2017","15.66","19.59"
"1620708839-3269","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2020","36.68","40.43"
"1620708839-3298","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2018","29.00","35.04"
"1620708839-3287","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2019","59.89","56.19"
"1620708839-3323","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2016","11.85","12.93"
"1620708839-3272","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2020","44.90","41.73"
"1620708839-3345","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2014","8.73","13.59"
"1620708839-3332","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2015","27.30","25.75"
"1620708839-3289","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2019","34.13","53.99"
"1620708839-3274","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2020","63.11","67.16"
"1620708839-3324","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2016","14.09","11.88"
"1620708839-3275","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2020","46.12","63.64"
"1620708839-3305","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2017","9.70","14.90"
"1620708839-3315","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2016","6.31","5.60"
"1620708839-3308","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2017","6.29","8.02"
"1620708839-3342","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2014","11.40","9.25"
"1620708839-3290","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2019","28.01","34.25"
"1620708839-3265","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2021","36.67","36.70"
"1620708839-3273","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2020","66.47","45.06"
"1620708839-3322","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2016","12.97","13.55"
"1620708839-3313","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2017","5.58","6.36"
"1620708839-3341","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2014","9.17","11.36"
"1620708839-3334","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2015","25.43","28.74"
"1620708839-3343","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2014","10.22","11.50"
