web-scraper-order,web-scraper-start-url,Date,Open,Close
1620708498-3073,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jun 01, 2017",8.54,9.48
1620708498-3120,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2013",2.87,4.05
1620708498-3090,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2016",6.18,5.98
1620708498-3146,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2011",3.35,3.15
1620708498-3176,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2008",5.8,5.84
1620708498-3066,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2018",9.9,10.41
1620708498-3079,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2016",4.93,6.12
1620708498-3191,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2007",5.54,5.45
1620708498-3166,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2009",7.1,7.5
1620708498-3078,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2017",6.12,5.87
1620708498-3153,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2010",5.2,5.55
1620708498-3032,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2020",3.59,3.98
1620708498-3038,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Apr 01, 2020",3.1,2.97
1620708498-3096,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2015",6.27,5.54
1620708498-3069,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2017",11.12,12.13
1620708498-3086,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2016",6.17,6.08
1620708498-3163,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2009",6.12,6.5
1620708498-3104,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2014",5.05,4.79
1620708498-3162,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2010",6.48,5.98
1620708498-3186,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2008",5.57,5.65
1620708498-3117,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2013",3.8,4.15
1620708498-3042,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2019",4.99,5
1620708498-3089,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2016",6,5.92
