web-scraper-order,web-scraper-start-url,Date,Open,Close
"1620707293-2542","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2019","23.89","25.97"
"1620707293-2595","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2014","10.65","14.91"
"1620707293-2589","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2015","11.95","14.04"
"1620707293-2554","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2018","7.49","9.50"
"1620707293-2569","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2017","22.50","18.04"
"1620707293-2522","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2020","50.50","66.88"
"1620707293-2603","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2014","18.87","20.65"
"1620707293-2560","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2017","16.20","9.96"
"1620707293-2599","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2014","15.00","12.05"
"1620707293-2577","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2016","15.99","13.58"
"1620707293-2556","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2018","7.49","6.41"
"1620707293-2564","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2017","16.71","16.54"
"1620707293-2609","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2013","7.66","11.00"
"1620707293-2537","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2019","25.18","21.59"
"1620707293-2550","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2018","11.69","16.17"
"1620707293-2610","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2013","9.10","7.65"
"1620707293-2602","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2014","20.77","16.22"
"1620707293-2559","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2017","9.97","7.65"
"1620707293-2528","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2020","30.68","29.35"
"1620707293-2594","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2014","14.99","13.93"
"1620707293-2541","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2019","25.99","28.44"
"1620707293-2575","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2016","12.63","13.59"
"1620707293-2598","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2014","12.07","11.14"
"1620707293-2597","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2014","11.20","10.94"
"1620707293-2573","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2016","16.11","19.98"
"1620707293-2531","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2020","35.19","24.05"
"1620707293-2539","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2019","30.39","32.86"
"1620707293-2530","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2020","22.96","31.76"
"1620707293-2561","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2017","15.50","16.16"
"1620707293-2555","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2018","6.43","7.51"
"1620707293-2588","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2015","14.09","15.42"
"1620707293-2604","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2014","18.20","18.90"
"1620707293-2596","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2014","10.90","10.65"
"1620707293-2583","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2015","14.56","15.24"
"1620707293-2605","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2014","17.18","18.18"
"1620707293-2551","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2018","13.64","11.73"
"1620707293-2592","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2015","12.58","10.51"
"1620707293-2538","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2019","32.31","25.48"
